Dates,PX_LAST
2020-08-12,78.65
2020-08-13,77.79
2020-08-14,78.03
2020-08-17,77.78
2020-08-18,77.31
2020-08-19,77.01
2020-08-20,76.07
2020-08-21,75.48
2020-08-24,76.85
2020-08-25,81.23
2020-08-26,83.56
2020-08-27,83.67
2020-08-28,82.83
2020-08-31,82.78
2020-09-01,81.9
2020-09-02,81.94
2020-09-03,81.42
2020-09-04,81.37
2020-09-08,80.16
2020-09-09,80.72
2020-09-10,79.83
2020-09-11,80.51
2020-09-14,81.36
2020-09-15,81.25
2020-09-16,80.64
2020-09-17,80.79
2020-09-18,80.23
2020-09-21,79.17
2020-09-22,78.04
2020-09-23,77.65
2020-09-24,77.99
2020-09-25,77.98
2020-09-28,79.59
2020-09-29,78.17
2020-09-30,77.84
2020-10-01,77.08
2020-10-02,77.4
2020-10-05,78.45
2020-10-06,80.37
2020-10-07,81.72
2020-10-08,82.21
2020-10-09,81.78
2020-10-13,81.39
2020-10-14,80.94
2020-10-15,81.01
2020-10-16,80.99
2020-10-19,79.78
2020-10-20,80.86
2020-10-21,81.95
2020-10-22,82.73
2020-10-23,84.09
2020-10-26,83.65
2020-10-27,82.08
2020-10-28,80.08
2020-10-29,81.08
2020-10-30,79.33
2020-11-02,79.5
2020-11-03,81.53
2020-11-04,82.68
2020-11-05,82.09
2020-11-06,81.38
2020-11-09,84.89
2020-11-10,87.57
2020-11-11,87.35
2020-11-12,86.77
2020-11-13,87.54
2020-11-16,89.66
2020-11-17,90.82
2020-11-18,91.51
2020-11-19,92.27
2020-11-20,93.35
2020-11-23,94.84
2020-11-24,97.28
2020-11-25,97.04
2020-11-26,97.16
2020-11-27,96.77
2020-11-30,93.33
2020-12-01,96.52
2020-12-02,97.33
2020-12-03,97.76
2020-12-04,98.05
2020-12-07,97.39
2020-12-08,97.65
2020-12-09,98.33
2020-12-10,97.51
2020-12-11,97.14
2020-12-14,96.12
2020-12-15,97.46
2020-12-16,97.43
2020-12-17,97.58
2020-12-18,96.44
2020-12-21,96.78
2020-12-22,96.66
2020-12-23,97.33
2020-12-24,97.25
2020-12-29,97.14
2020-12-30,96.61
2020-12-31,96.78
2021-01-04,95.99
2021-01-05,96.46
2021-01-06,98.2
2021-01-07,99.24
2021-01-08,99.86
2021-01-11,99.87
2021-01-12,99.62
2021-01-13,99.29
2021-01-14,99.5
2021-01-15,100.63
2021-01-18,101.23
