Dates,PX_LAST
2020-07-29,55.67
2020-07-30,55.78
2020-07-31,55.01
2020-08-04,55.23
2020-08-05,55.92
2020-08-06,56.17
2020-08-07,56.9
2020-08-10,57.84
2020-08-11,58.24
2020-08-12,58.75
2020-08-13,58.18
2020-08-14,57.68
2020-08-17,57.21
2020-08-18,57.03
2020-08-19,56.58
2020-08-20,56.04
2020-08-21,55.55
2020-08-24,56.48
2020-08-25,56.1
2020-08-26,56.71
2020-08-27,57.525
2020-08-28,56.79
2020-08-31,56.37
2020-09-01,55.62
2020-09-02,55.88
2020-09-03,55.29
2020-09-04,55.34
2020-09-08,54.85
2020-09-09,55.44
2020-09-10,55.19
2020-09-11,55.38
2020-09-14,55.32
2020-09-15,55.53
2020-09-16,55.07
2020-09-17,55.18
2020-09-18,55.15
2020-09-21,54.58
2020-09-22,54.31
2020-09-23,54.13
2020-09-24,54.21
2020-09-25,54.46
2020-09-28,55.97
2020-09-29,55.44
2020-09-30,55.32
2020-10-01,55.39
2020-10-02,55.025
2020-10-05,55.8
2020-10-06,55.95
2020-10-07,56.67
2020-10-08,56.74
2020-10-09,56.43
2020-10-13,56.17
2020-10-14,55.85
2020-10-15,56.12
2020-10-16,56.18
2020-10-19,55.76
2020-10-20,55.58
2020-10-21,53.2
2020-10-22,56.39
2020-10-23,57.18
2020-10-26,56.66
2020-10-27,55.75
2020-10-28,54.28
2020-10-29,55.22
2020-10-30,55.35
2020-11-02,55.59
2020-11-03,56.32
2020-11-04,56.53
2020-11-05,56.63
2020-11-06,56.51
2020-11-09,59.78
2020-11-10,61.35
2020-11-11,61.48
2020-11-12,60.87
2020-11-13,60.8
2020-11-16,62.09
2020-11-17,62.03
2020-11-18,62.87
2020-11-19,62.99
2020-11-20,63.48
2020-11-23,63.87
2020-11-24,64.45
2020-11-25,64.65
2020-11-26,64.88
2020-11-27,64.89
2020-11-30,63.25
2020-12-01,65.0
2020-12-02,66.15
2020-12-03,66.4
2020-12-04,67.5
2020-12-07,67.22
2020-12-08,68.21
2020-12-09,68.36
2020-12-10,68.29
2020-12-11,68.71
2020-12-14,68.16
2020-12-15,68.12
2020-12-16,68.09
2020-12-17,68.11
2020-12-18,67.93
2020-12-21,67.87
2020-12-22,67.99
2020-12-23,68.43
2020-12-24,68.54
2020-12-29,68.66
2020-12-30,68.78
2020-12-31,68.8
2021-01-04,67.72
2021-01-05,67.93
2021-01-06,68.5
2021-01-07,68.99
2021-01-08,68.06
2021-01-11,68.06
2021-01-12,68.84
2021-01-13,69.03
2021-01-14,69.96
2021-01-15,70.21
2021-01-18,70.4
2021-01-19,70.76
2021-01-20,70.57
2021-01-21,69.98
2021-01-22,69.4
2021-01-25,69.94
2021-01-26,69.54
2021-01-27,68.27
2021-01-28,69.16
2021-01-29,68.2
2021-02-01,68.67
2021-02-02,69.28
2021-02-03,69.11
