Dates,PX_LAST
2022-04-12,136.45
2022-04-13,136.4
2022-04-14,136.6
2022-04-18,136.95
2022-04-19,138.72
2022-04-20,139.01
2022-04-21,138.57
2022-04-22,132.76
2022-04-25,131.6
2022-04-26,130.15
2022-04-27,129.68
2022-04-28,131.45
2022-04-29,129.45
2022-05-02,129.7
2022-05-03,130.97
2022-05-04,132.6
2022-05-05,131.47
2022-05-06,129.59
2022-05-09,127.73
2022-05-10,126.37
2022-05-11,126.39
2022-05-12,125.34
2022-05-13,126.62
2022-05-16,126.89
2022-05-17,127.22
2022-05-18,125.97
2022-05-19,126.98
2022-05-20,127.25
2022-05-24,128.62
2022-05-25,128.55
2022-05-26,128.54
2022-05-27,130.95
2022-05-30,132.1
2022-05-31,132.17
2022-06-01,132.45
2022-06-02,132.87
2022-06-03,131.89
2022-06-06,132.49
2022-06-07,133.09
2022-06-08,131.87
2022-06-09,130.93
2022-06-10,128.55
2022-06-13,126.68
2022-06-14,126.01
2022-06-15,126.71
2022-06-16,124.77
2022-06-17,124.53
2022-06-20,125.97
2022-06-21,126.38
2022-06-22,125.23
2022-06-23,123.35
2022-06-24,124.34
2022-06-27,124.77
2022-06-28,125.34
2022-06-29,126.04
2022-06-30,124.63
2022-07-04,125.69
2022-07-05,124.87
2022-07-06,125.54
2022-07-07,127.48
2022-07-08,127.56
2022-07-11,127.37
2022-07-12,127.67
2022-07-13,126.35
2022-07-14,119.24
2022-07-15,118.63
2022-07-18,120.7
2022-07-19,123.28
2022-07-20,123.7
2022-07-21,124.08
2022-07-22,123.65
2022-07-25,123.1
2022-07-26,121.32
2022-07-27,122.65
2022-07-28,123.75
2022-07-29,124.86
2022-08-02,124.5
2022-08-03,126.27
2022-08-04,126.44
2022-08-05,126.47
2022-08-08,124.6
2022-08-09,124.21
2022-08-10,125.9
2022-08-11,126.89
2022-08-12,128.03
2022-08-15,128.45
2022-08-16,129.26
2022-08-17,129.07
2022-08-18,129.6
2022-08-19,129.05
2022-08-22,127.63
2022-08-23,126.5
2022-08-24,123.2
2022-08-25,125.76
2022-08-26,124.97
2022-08-29,125.07
2022-08-30,123.28
2022-08-31,122.13
2022-09-01,121.89
2022-09-02,123.04
2022-09-06,122.5
2022-09-07,123.91
2022-09-08,125.64
2022-09-09,127.68
2022-09-12,128.93
2022-09-13,126.89
2022-09-14,126.98
2022-09-15,127.91
2022-09-16,126.45
2022-09-19,127.61
2022-09-20,127.25
2022-09-21,125.64
2022-09-22,124.98
2022-09-23,123.4
2022-09-26,123.89
