Dates,PX_LAST
2021-01-18,73.29
2021-01-19,73.37
2021-01-20,73.51
2021-01-21,73.71
2021-01-22,73.55
2021-01-25,73.51
2021-01-26,73.33
2021-01-27,73.64
2021-01-28,73.81
2021-01-29,71.87
2021-02-01,72.3
2021-02-02,71.87
2021-02-03,72.86
2021-02-04,72.96
2021-02-05,72.92
2021-02-08,73.13
2021-02-09,73.04
2021-02-10,72.83
2021-02-11,72.66
2021-02-12,72.67
2021-02-16,73.39
2021-02-17,73.99
2021-02-18,74.25
2021-02-19,75.13
2021-02-22,75.6
2021-02-23,75.81
2021-02-24,79.48
2021-02-25,80.25
2021-02-26,80.16
2021-03-01,80.36
2021-03-02,81.33
2021-03-03,82.11
2021-03-04,82.99
2021-03-05,83.51
2021-03-08,85.47
2021-03-09,86.24
2021-03-10,86.36
2021-03-11,86.48
2021-03-12,87.08
2021-03-15,87.5
2021-03-16,87.62
2021-03-17,87.87
2021-03-18,88.72
2021-03-19,88.78
2021-03-22,87.8
2021-03-23,86.86
2021-03-24,86.86
2021-03-25,87.13
2021-03-26,86.36
2021-03-29,85.9
2021-03-30,85.76
2021-03-31,85.37
2021-04-01,85.34
2021-04-05,85.4
2021-04-06,85.23
2021-04-07,85.49
2021-04-08,86.13
2021-04-09,86.0
2021-04-12,86.8
2021-04-13,86.64
2021-04-14,86.89
2021-04-15,86.87
2021-04-16,87.92
2021-04-19,87.5
2021-04-20,87.75
2021-04-21,88.22
2021-04-22,87.88
2021-04-23,88.04
2021-04-26,88.57
2021-04-27,88.67
2021-04-28,89.15
2021-04-29,89.42
2021-04-30,89.36
2021-05-03,89.64
2021-05-04,89.47
2021-05-05,89.86
2021-05-06,90.11
2021-05-07,90.88
2021-05-10,90.73
2021-05-11,90.62
2021-05-12,90.35
2021-05-13,91.08
2021-05-14,91.56
2021-05-17,92.79
2021-05-18,93.28
2021-05-19,92.33
2021-05-20,93.07
2021-05-21,93.67
2021-05-25,94.33
2021-05-26,94.81
2021-05-27,96.97
2021-05-28,94.28
2021-05-31,95.01
2021-06-01,92.87
2021-06-02,92.46
2021-06-03,93.04
2021-06-04,92.98
2021-06-07,92.96
2021-06-08,92.39
2021-06-09,91.91
2021-06-10,91.56
2021-06-11,91.46
2021-06-14,91.21
2021-06-15,91.49
2021-06-16,92.93
2021-06-17,92.66
2021-06-18,91.6
2021-06-21,92.82
2021-06-22,93.45
2021-06-23,93.33
2021-06-24,93.71
2021-06-25,93.7
2021-06-28,93.56
2021-06-29,93.49
2021-06-30,92.77
2021-07-02,93.19
2021-07-05,93.79
2021-07-06,93.44
2021-07-07,93.25
2021-07-08,91.92
2021-07-09,93.5
2021-07-12,94.28
2021-07-13,94.22
2021-07-14,94.43
2021-07-15,94.85
2021-07-16,94.71
2021-07-19,92.39
2021-07-20,93.25
2021-07-21,93.68
2021-07-22,93.58
2021-07-23,94.02
2021-07-26,93.74
2021-07-27,93.83
2021-07-28,93.89
2021-07-29,94.99
2021-07-30,95.49
2021-08-03,95.75
2021-08-04,95.38
2021-08-05,95.74
2021-08-06,96.34
2021-08-09,96.91
2021-08-10,97.3
2021-08-11,98.03
2021-08-12,97.14
2021-08-13,96.74
2021-08-16,96.2
2021-08-17,96.28
2021-08-18,97.25
2021-08-19,97.43
2021-08-20,98.89
2021-08-23,99.54
2021-08-24,99.69
2021-08-25,99.14
2021-08-26,99.35
2021-08-27,99.32
2021-08-30,99.7
2021-08-31,100.14
2021-09-01,99.89
2021-09-02,98.56
2021-09-03,98.18
2021-09-07,97.79
2021-09-08,97.56
2021-09-09,97.5
2021-09-10,97.66
2021-09-13,98.5
2021-09-14,98.35
2021-09-15,98.07
2021-09-16,98.53
2021-09-17,97.98
2021-09-20,96.28
2021-09-21,95.0
2021-09-22,95.83
2021-09-23,96.6
2021-09-24,95.8
2021-09-27,97.54
2021-09-28,96.41
2021-09-29,96.69
2021-09-30,97.28
2021-10-01,98.24
2021-10-04,98.57
2021-10-05,99.83
2021-10-06,99.75
2021-10-07,100.07
2021-10-08,100.44
2021-10-12,100.45
2021-10-13,100.63
2021-10-14,100.88
2021-10-15,101.85
2021-10-18,102.58
2021-10-19,102.24
2021-10-20,102.23
2021-10-21,102.56
2021-10-22,103.54
2021-10-25,103.6
2021-10-26,104.33
2021-10-27,103.34
2021-10-28,103.64
2021-10-29,102.46
2021-11-01,102.64
2021-11-02,103.59
2021-11-03,104.31
2021-11-04,104.48
2021-11-05,104.17
2021-11-08,104.3
2021-11-09,104.47
2021-11-10,104.88
2021-11-11,105.07
2021-11-12,105.44
2021-11-15,105.18
2021-11-16,104.41
2021-11-17,104.31
2021-11-18,105.4
2021-11-19,104.81
2021-11-22,105.44
2021-11-23,104.82
2021-11-24,104.05
2021-11-25,104.04
2021-11-26,102.33
2021-11-29,101.87
2021-11-30,99.27
2021-12-01,95.84
2021-12-02,96.57
2021-12-03,96.11
2021-12-06,97.85
2021-12-07,98.01
2021-12-08,97.24
2021-12-09,96.69
2021-12-10,96.5
2021-12-13,96.35
2021-12-14,96.36
2021-12-15,95.28
2021-12-16,96.84
2021-12-17,96.8
2021-12-20,94.37
2021-12-21,96.26
2021-12-22,96.7
2021-12-23,97.54
2021-12-24,97.36
2021-12-29,97.01
2021-12-30,96.93
2021-12-31,96.44
2022-01-04,99.72
2022-01-05,98.41
2022-01-06,98.19
2022-01-07,99.75
2022-01-10,98.47
2022-01-11,99.1
2022-01-12,99.9
2022-01-13,100.84
2022-01-14,101.31
2022-01-17,103.03
2022-01-18,102.34
2022-01-19,99.6
2022-01-20,99.43
2022-01-21,97.93
2022-01-24,97.25
2022-01-25,98.47
2022-01-26,100.11
2022-01-27,99.14
2022-01-28,100.26
2022-01-31,101.7
2022-02-01,102.47
2022-02-02,102.6
2022-02-03,101.81
2022-02-04,102.99
2022-02-07,103.19
2022-02-08,103.9
2022-02-09,104.59
2022-02-10,103.37
2022-02-11,102.9
2022-02-14,102.43
2022-02-15,103.47
2022-02-16,102.9
2022-02-17,100.65
2022-02-18,101.64
2022-02-22,102.29
2022-02-23,101.21
2022-02-24,100.83
2022-02-25,102.78
2022-02-28,101.63
2022-03-01,99.63
2022-03-02,100.63
2022-03-03,100.14
2022-03-04,99.04
2022-03-07,96.56
2022-03-08,96.57
2022-03-09,98.31
2022-03-10,98.04
2022-03-11,97.75
2022-03-14,99.14
2022-03-15,98.22
2022-03-16,99.65
2022-03-17,99.97
2022-03-18,100.83
2022-03-21,100.92
2022-03-22,101.08
2022-03-23,98.99
2022-03-24,98.28
2022-03-25,97.43
2022-03-28,96.67
2022-03-29,97.18
2022-03-30,97.18
2022-03-31,95.83
2022-04-01,95.38
2022-04-04,96.13
2022-04-05,95.26
2022-04-06,93.58
2022-04-07,93.36
2022-04-08,94.39
2022-04-11,94.78
2022-04-12,93.73
2022-04-13,93.71
2022-04-14,94.18
2022-04-18,94.06
2022-04-19,94.61
2022-04-20,95.45
2022-04-21,94.85
2022-04-22,93.28
2022-04-25,92.19
2022-04-26,90.5
2022-04-27,89.33
2022-04-28,90.56
2022-04-29,89.72
2022-05-02,89.73
2022-05-03,91.69
2022-05-04,92.94
2022-05-05,92.14
2022-05-06,91.16
2022-05-09,89.4
2022-05-10,89.09
2022-05-11,88.9
2022-05-12,88.81
2022-05-13,89.96
2022-05-16,90.79
2022-05-17,92.42
2022-05-18,91.59
2022-05-19,92.09
2022-05-20,92.04
2022-05-24,94.28
2022-05-25,94.58
2022-05-26,94.88
2022-05-27,97.1
2022-05-30,96.94
2022-05-31,97.08
2022-06-01,97.46
2022-06-02,97.87
2022-06-03,97.31
2022-06-06,97.11
2022-06-07,96.41
2022-06-08,95.96
2022-06-09,94.79
2022-06-10,92.72
2022-06-13,90.23
2022-06-14,89.1
2022-06-15,89.91
2022-06-16,85.61
2022-06-17,85.7
2022-06-20,88.47
2022-06-21,87.81
2022-06-22,86.95
2022-06-23,83.45
2022-06-24,83.6
2022-06-27,84.33
2022-06-28,84.72
2022-06-29,84.55
2022-06-30,84.47
2022-07-04,85.27
2022-07-05,84.92
2022-07-06,84.77
2022-07-07,87.01
2022-07-08,87.67
2022-07-11,86.96
2022-07-12,87.07
2022-07-13,86.44
2022-07-14,83.33
2022-07-15,83.85
2022-07-18,85.13
2022-07-19,87.88
2022-07-20,89.0
2022-07-21,89.16
2022-07-22,88.96
2022-07-25,89.92
2022-07-26,87.82
2022-07-27,89.02
2022-07-28,89.4
2022-07-29,89.85
2022-08-02,90.61
2022-08-03,90.87
2022-08-04,90.33
2022-08-05,91.13
2022-08-08,90.59
2022-08-09,90.74
2022-08-10,91.6
2022-08-11,92.67
2022-08-12,93.31
2022-08-15,93.7
2022-08-16,94.37
2022-08-17,94.37
2022-08-18,93.99
2022-08-19,94.25
2022-08-22,93.02
2022-08-23,92.33
2022-08-24,91.46
2022-08-25,91.12
2022-08-26,89.76
2022-08-29,89.29
2022-08-30,88.22
2022-08-31,86.89
2022-09-01,86.98
2022-09-02,87.32
2022-09-06,86.9
2022-09-07,87.54
2022-09-08,89.51
2022-09-09,91.58
2022-09-12,92.56
2022-09-13,91.98
2022-09-14,91.68
2022-09-15,92.05
2022-09-16,90.94
2022-09-19,90.94
2022-09-20,90.33
2022-09-21,89.23
2022-09-22,88.63
2022-09-23,85.8
2022-09-26,85.95
2022-09-27,85.53
2022-09-28,87.11
2022-09-29,86.09
2022-09-30,86.58
2022-10-03,87.96
2022-10-04,90.33
2022-10-05,89.49
2022-10-06,87.7
2022-10-07,85.4
2022-10-11,83.12
2022-10-12,84.07
2022-10-13,86.53
2022-10-14,86.09
2022-10-17,88.31
2022-10-18,89.14
2022-10-19,88.28
2022-10-20,87.82
2022-10-21,89.12
2022-10-24,89.82
2022-10-25,90.76
2022-10-26,90.88
2022-10-27,90.87
2022-10-28,92.2
2022-10-31,92.76
2022-11-01,92.86
2022-11-02,92.16
2022-11-03,91.56
2022-11-04,93.81
2022-11-07,94.71
2022-11-08,95.02
2022-11-09,94.96
2022-11-10,96.43
2022-11-11,96.76
2022-11-14,96.14
2022-11-15,96.36
2022-11-16,96.23
2022-11-17,96.53
2022-11-18,97.39
2022-11-21,97.39
2022-11-22,98.54
2022-11-23,99.0
2022-11-24,99.01
2022-11-25,99.13
2022-11-28,97.11
2022-11-29,98.42
2022-11-30,95.93
2022-12-01,95.86
2022-12-02,95.83
2022-12-05,94.5
2022-12-06,94.52
2022-12-07,93.96
2022-12-08,93.69
2022-12-09,95.0
2022-12-12,94.8
2022-12-13,94.05
2022-12-14,93.53
2022-12-15,93.01
2022-12-16,92.4
2022-12-19,91.23
2022-12-20,92.05
2022-12-21,92.95
2022-12-22,91.4
2022-12-23,92.17
2022-12-28,91.02
2022-12-29,91.7
2022-12-30,91.23
2023-01-03,91.68
2023-01-04,93.04
2023-01-05,92.65
2023-01-06,93.97
2023-01-09,94.25
2023-01-10,95.25
2023-01-11,97.11
2023-01-12,97.79
2023-01-13,98.11
2023-01-16,97.66
2023-01-17,97.95
2023-01-18,97.67
2023-01-19,97.33
2023-01-20,98.2
2023-01-23,99.19
2023-01-24,99.2
2023-01-25,98.66
2023-01-26,99.2
2023-01-27,99.68
2023-01-30,99.76
2023-01-31,99.95
2023-02-01,100.52
2023-02-02,100.64
2023-02-03,100.93
2023-02-06,100.27
2023-02-07,100.93
2023-02-08,101.21
2023-02-09,101.4
2023-02-10,100.65
2023-02-13,101.27
2023-02-14,100.91
2023-02-15,100.51
2023-02-16,100.49
2023-02-17,101.5
2023-02-21,100.02
2023-02-22,99.02
2023-02-23,98.77
2023-02-24,99.08
2023-02-27,99.74
2023-02-28,100.22
2023-03-01,101.86
2023-03-02,101.99
2023-03-03,102.74
2023-03-06,102.54
2023-03-07,102.51
2023-03-08,103.45
2023-03-09,102.43
2023-03-10,100.43
2023-03-13,98.24
2023-03-14,100.04
2023-03-15,95.84
2023-03-16,97.09
2023-03-17,93.88
2023-03-20,95.48
2023-03-21,96.44
2023-03-22,95.49
2023-03-23,94.15
2023-03-24,92.67
2023-03-27,93.9
2023-03-28,93.21
2023-03-29,95.04
2023-03-30,96.08
2023-03-31,96.67
2023-04-03,97.33
2023-04-04,97.06
2023-04-05,96.28
2023-04-06,97.08
2023-04-10,97.71
2023-04-11,97.06
2023-04-12,97.1
2023-04-13,97.3
2023-04-14,98.1
2023-04-17,98.11
2023-04-18,98.96
2023-04-19,98.86
2023-04-20,98.98
2023-04-21,99.22
2023-04-24,99.03
2023-04-25,97.96
2023-04-26,98.03
2023-04-27,100.24
2023-04-28,101.03
2023-05-01,101.19
2023-05-02,100.57
2023-05-03,100.02
2023-05-04,100.12
2023-05-05,101.56
2023-05-08,101.42
2023-05-09,101.18
2023-05-10,100.48
2023-05-11,101.05
2023-05-12,101.47
2023-05-15,102.72
2023-05-16,102.08
2023-05-17,101.86
2023-05-18,102.51
2023-05-19,102.72
2023-05-23,101.28
2023-05-24,99.11
2023-05-25,99.24
2023-05-26,100.1
2023-05-29,100.45
2023-05-30,100.12
2023-05-31,97.32
2023-06-01,95.28
2023-06-02,98.65
2023-06-05,96.56
2023-06-06,97.24
2023-06-07,96.44
2023-06-08,95.76
2023-06-09,96.22
2023-06-12,96.19
2023-06-13,97.76
2023-06-14,98.8
2023-06-15,99.45
2023-06-16,99.43
2023-06-19,98.5
2023-06-20,98.16
2023-06-21,97.85
2023-06-22,97.0
2023-06-23,94.62
2023-06-26,96.25
2023-06-27,97.03
2023-06-28,96.93
2023-06-29,97.95
2023-06-30,98.7
2023-07-04,98.94
2023-07-05,98.6
2023-07-06,97.58
2023-07-07,98.21
2023-07-10,97.86
2023-07-11,98.23
2023-07-12,99.32
2023-07-13,99.48
2023-07-14,99.8
2023-07-17,100.63
2023-07-18,100.4
2023-07-19,100.95
2023-07-20,100.95
2023-07-21,101.4
2023-07-24,102.03
2023-07-25,102.05
2023-07-26,102.4
2023-07-27,102.45
2023-07-28,102.88
2023-07-31,103.28
2023-08-01,103.19
2023-08-02,102.69
2023-08-03,100.94
2023-08-04,101.63
2023-08-08,101.89
2023-08-09,102.4
2023-08-10,102.86
2023-08-11,103.58
2023-08-14,103.24
2023-08-15,101.35
2023-08-16,101.69
2023-08-17,100.63
2023-08-18,100.33
2023-08-21,99.45
2023-08-22,98.66
2023-08-23,100.01
2023-08-24,99.38
2023-08-25,98.16
2023-08-28,99.44
2023-08-29,100.47
2023-08-30,96.54
2023-08-31,94.17
2023-09-01,94.88
2023-09-05,94.24
2023-09-06,92.38
2023-09-07,91.33
2023-09-08,92.51
2023-09-11,93.37
2023-09-12,94.3
2023-09-13,93.88
2023-09-14,93.93
2023-09-15,94.25
2023-09-18,95.04
2023-09-19,94.65
2023-09-20,94.4
2023-09-21,92.96
2023-09-22,91.73
2023-09-25,91.19
2023-09-26,89.46
2023-09-27,88.77
2023-09-28,90.88
2023-09-29,90.23
2023-10-02,88.72
2023-10-03,87.49
2023-10-04,87.5
2023-10-05,88.31
2023-10-06,88.69
2023-10-10,88.42
2023-10-11,89.46
2023-10-12,88.47
2023-10-13,87.74
2023-10-16,88.78
2023-10-17,88.43
2023-10-18,86.85
2023-10-19,88.55
2023-10-20,85.15
2023-10-23,85.07
2023-10-24,84.97
2023-10-25,85.24
2023-10-26,85.91
2023-10-27,85.61
2023-10-30,87.33
2023-10-31,86.22
2023-11-01,86.5
2023-11-02,88.49
2023-11-03,88.66
2023-11-06,88.22
2023-11-07,87.23
2023-11-08,88.26
2023-11-09,89.02
2023-11-10,88.65
2023-11-13,87.11
2023-11-14,89.99
2023-11-15,90.67
2023-11-16,90.52
2023-11-17,91.34
2023-11-20,90.98
2023-11-21,90.29
2023-11-22,89.89
2023-11-23,89.61
2023-11-24,90.2
2023-11-27,90.19
2023-11-28,88.03
2023-11-29,89.52
2023-11-30,89.92
2023-12-01,94.28
2023-12-04,93.47
2023-12-05,94.15
2023-12-06,93.92
