Dates,PX_LAST
2023-12-06,82.26
2023-12-07,80.68
2023-12-08,81.01
2023-12-11,81.73
2023-12-12,81.06
2023-12-13,82.59
2023-12-14,84.35
2023-12-15,83.52
2023-12-18,83.0
2023-12-19,84.62
2023-12-20,83.36
2023-12-21,84.74
2023-12-22,85.12
2023-12-27,85.6
2023-12-28,85.25
2023-12-29,85.62
2024-01-02,85.69
2024-01-03,84.97
2024-01-04,85.33
2024-01-05,86.08
2024-01-08,86.89
2024-01-09,83.07
2024-01-10,81.9
2024-01-11,80.8
2024-01-12,80.49
2024-01-15,81.48
2024-01-16,80.5
2024-01-17,79.88
2024-01-18,80.2
2024-01-19,81.17
2024-01-22,81.74
2024-01-23,81.57
2024-01-24,82.21
2024-01-25,82.52
2024-01-26,82.23
2024-01-29,82.79
2024-01-30,82.79
2024-01-31,81.67
2024-02-01,81.06
2024-02-02,81.1
2024-02-05,80.12
2024-02-06,80.67
2024-02-07,79.78
2024-02-08,79.49
2024-02-09,79.88
2024-02-12,79.89
2024-02-13,78.6
2024-02-14,79.47
2024-02-15,80.49
2024-02-16,80.87
2024-02-20,80.66
2024-02-21,80.32
2024-02-22,80.93
2024-02-23,81.62
2024-02-26,80.73
2024-02-27,80.72
2024-02-28,80.61
2024-02-29,81.49
2024-03-01,81.31
2024-03-04,80.23
2024-03-05,80.51
2024-03-06,81.67
2024-03-07,81.78
2024-03-08,81.38
2024-03-11,81.56
2024-03-12,81.53
2024-03-13,81.92
2024-03-14,81.29
2024-03-15,81.37
2024-03-18,80.23
2024-03-19,80.82
2024-03-20,81.12
2024-03-21,81.43
2024-03-22,81.27
2024-03-25,80.96
2024-03-26,81.04
2024-03-27,82.27
2024-03-28,81.75
2024-04-01,81.88
2024-04-02,80.62
2024-04-03,80.67
2024-04-04,81.05
2024-04-05,80.63
2024-04-08,79.86
2024-04-09,80.18
2024-04-10,78.76
2024-04-11,79.06
2024-04-12,78.29
2024-04-15,77.94
2024-04-16,77.52
2024-04-17,78.28
2024-04-18,78.85
2024-04-19,79.88
2024-04-22,80.19
2024-04-23,80.51
2024-04-24,80.37
2024-04-25,80.76
2024-04-26,81.2
2024-04-29,81.05
2024-04-30,81.67
2024-05-01,80.76
2024-05-02,79.4
2024-05-03,74.8
2024-05-06,75.13
2024-05-07,75.88
2024-05-08,76.9
2024-05-09,76.76
2024-05-10,77.38
2024-05-13,77.6
2024-05-14,77.4
2024-05-15,77.35
2024-05-16,77.47
2024-05-17,77.95
2024-05-21,77.63
2024-05-22,77.0
2024-05-23,75.58
2024-05-24,77.28
2024-05-27,76.97
2024-05-28,75.78
2024-05-29,74.79
2024-05-30,75.17
